NP_001013434.1	291f043444e987bba044763e5b7716a3	1878	SMART	SM00292	BRCT_7	1647	1729	1.6E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001013434.1	291f043444e987bba044763e5b7716a3	1878	Pfam	PF12820	Serine-rich domain associated with BRCT	343	505	3.2E-68	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_003414318.3	299dccb58e47f9514e2e2d44a75f540d	1858	SMART	SM00184	ring_2	29	69	2.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_003414318.3	299dccb58e47f9514e2e2d44a75f540d	1858	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1753	1837	5.0E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_003414318.3	299dccb58e47f9514e2e2d44a75f540d	1858	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1654	1718	1.2E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_003414318.3	299dccb58e47f9514e2e2d44a75f540d	1858	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	29	69	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_003414318.3	299dccb58e47f9514e2e2d44a75f540d	1858	SMART	SM00292	BRCT_7	1649	1721	1.7E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_003414318.3	299dccb58e47f9514e2e2d44a75f540d	1858	SMART	SM00292	BRCT_7	1753	1840	6.5E-13	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_003414318.3	299dccb58e47f9514e2e2d44a75f540d	1858	Pfam	PF12820	Serine-rich domain associated with BRCT	349	507	3.8E-68	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_008111382.1	22718539a6647b8845f469f6a421b5d1	1697	Pfam	PF12820	Serine-rich domain associated with BRCT	345	497	8.9E-19	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_008111382.1	22718539a6647b8845f469f6a421b5d1	1697	SMART	SM00184	ring_2	24	64	4.7E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_008111382.1	22718539a6647b8845f469f6a421b5d1	1697	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1485	1564	8.3E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_008111382.1	22718539a6647b8845f469f6a421b5d1	1697	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1598	1682	0.0046	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_008111382.1	22718539a6647b8845f469f6a421b5d1	1697	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.1E-5	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_008111382.1	22718539a6647b8845f469f6a421b5d1	1697	SMART	SM00292	BRCT_7	1481	1567	1.3E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_008111382.1	22718539a6647b8845f469f6a421b5d1	1697	SMART	SM00292	BRCT_7	1599	1686	0.024	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_848668.1	b3719a5dea48d6520f3eef4c62a79f00	1849	SMART	SM00184	ring_2	24	64	2.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
NP_848668.1	b3719a5dea48d6520f3eef4c62a79f00	1849	Pfam	PF12820	Serine-rich domain associated with BRCT	345	505	4.9E-77	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
NP_848668.1	b3719a5dea48d6520f3eef4c62a79f00	1849	SMART	SM00292	BRCT_7	1638	1719	3.4E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_848668.1	b3719a5dea48d6520f3eef4c62a79f00	1849	SMART	SM00292	BRCT_7	1751	1838	4.2E-13	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_848668.1	b3719a5dea48d6520f3eef4c62a79f00	1849	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
NP_848668.1	b3719a5dea48d6520f3eef4c62a79f00	1849	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1752	1835	1.4E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_848668.1	b3719a5dea48d6520f3eef4c62a79f00	1849	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1650	1716	1.3E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_009225.1	e40f752dedf675e2f7c99142ebb2607a	1863	SMART	SM00184	ring_2	24	64	2.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
NP_009225.1	e40f752dedf675e2f7c99142ebb2607a	1863	Pfam	PF12820	Serine-rich domain associated with BRCT	345	508	2.8E-77	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
NP_009225.1	e40f752dedf675e2f7c99142ebb2607a	1863	SMART	SM00292	BRCT_7	1644	1726	1.5E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_009225.1	e40f752dedf675e2f7c99142ebb2607a	1863	SMART	SM00292	BRCT_7	1758	1845	1.5E-12	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_009225.1	e40f752dedf675e2f7c99142ebb2607a	1863	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
NP_009225.1	e40f752dedf675e2f7c99142ebb2607a	1863	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1644	1723	5.2E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_009225.1	e40f752dedf675e2f7c99142ebb2607a	1863	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1758	1842	7.7E-8	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_029429046.1	4ad5d5a6925c6c632a2f4f86280b3ed1	1920	SMART	SM00292	BRCT_7	1820	1907	2.2E-4	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_029429046.1	4ad5d5a6925c6c632a2f4f86280b3ed1	1920	SMART	SM00292	BRCT_7	1706	1788	1.2E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_029429046.1	4ad5d5a6925c6c632a2f4f86280b3ed1	1920	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	65	3.9E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_029429046.1	4ad5d5a6925c6c632a2f4f86280b3ed1	1920	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1820	1903	0.26	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_029429046.1	4ad5d5a6925c6c632a2f4f86280b3ed1	1920	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1717	1785	1.7E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_029429046.1	4ad5d5a6925c6c632a2f4f86280b3ed1	1920	Pfam	PF12820	Serine-rich domain associated with BRCT	368	523	6.5E-26	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_029429046.1	4ad5d5a6925c6c632a2f4f86280b3ed1	1920	SMART	SM00184	ring_2	24	65	4.1E-8	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_058140293.1	bebf8db9a0a80fb6b0196a780f73e884	1839	Pfam	PF12820	Serine-rich domain associated with BRCT	344	507	8.1E-71	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_058140293.1	bebf8db9a0a80fb6b0196a780f73e884	1839	SMART	SM00184	ring_2	24	64	2.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_058140293.1	bebf8db9a0a80fb6b0196a780f73e884	1839	SMART	SM00292	BRCT_7	1624	1706	7.6E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_058140293.1	bebf8db9a0a80fb6b0196a780f73e884	1839	SMART	SM00292	BRCT_7	1738	1825	5.3E-11	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_058140293.1	bebf8db9a0a80fb6b0196a780f73e884	1839	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_058140293.1	bebf8db9a0a80fb6b0196a780f73e884	1839	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1738	1822	3.2E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_058140293.1	bebf8db9a0a80fb6b0196a780f73e884	1839	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1640	1703	3.0E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001038958.1	d33b029cdf5c3ff2be1c989d83f8d20a	1863	SMART	SM00184	ring_2	24	64	2.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
NP_001038958.1	d33b029cdf5c3ff2be1c989d83f8d20a	1863	SMART	SM00292	BRCT_7	1644	1726	1.5E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001038958.1	d33b029cdf5c3ff2be1c989d83f8d20a	1863	SMART	SM00292	BRCT_7	1758	1845	1.5E-12	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001038958.1	d33b029cdf5c3ff2be1c989d83f8d20a	1863	Pfam	PF12820	Serine-rich domain associated with BRCT	345	507	2.2E-76	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
NP_001038958.1	d33b029cdf5c3ff2be1c989d83f8d20a	1863	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
NP_001038958.1	d33b029cdf5c3ff2be1c989d83f8d20a	1863	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1644	1723	5.2E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001038958.1	d33b029cdf5c3ff2be1c989d83f8d20a	1863	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1758	1842	7.7E-8	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_033894.3	e823e48be817b0e6f19b053a02675de9	1812	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
NP_033894.3	e823e48be817b0e6f19b053a02675de9	1812	SMART	SM00184	ring_2	24	64	2.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
NP_033894.3	e823e48be817b0e6f19b053a02675de9	1812	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1699	1784	5.4E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_033894.3	e823e48be817b0e6f19b053a02675de9	1812	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1592	1666	1.9E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_033894.3	e823e48be817b0e6f19b053a02675de9	1812	Pfam	PF12820	Serine-rich domain associated with BRCT	342	503	6.1E-65	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
NP_033894.3	e823e48be817b0e6f19b053a02675de9	1812	SMART	SM00292	BRCT_7	1700	1787	5.9E-12	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_033894.3	e823e48be817b0e6f19b053a02675de9	1812	SMART	SM00292	BRCT_7	1587	1669	6.8E-11	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_023967135.2	9433f5e04ef91d77b71852d62b0a4249	1908	SMART	SM00184	ring_2	24	65	1.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_023967135.2	9433f5e04ef91d77b71852d62b0a4249	1908	SMART	SM00292	BRCT_7	1695	1777	4.4E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_023967135.2	9433f5e04ef91d77b71852d62b0a4249	1908	SMART	SM00292	BRCT_7	1809	1895	1.9E-8	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_023967135.2	9433f5e04ef91d77b71852d62b0a4249	1908	Pfam	PF12820	Serine-rich domain associated with BRCT	369	529	1.8E-36	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_023967135.2	9433f5e04ef91d77b71852d62b0a4249	1908	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	65	2.0E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_023967135.2	9433f5e04ef91d77b71852d62b0a4249	1908	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1809	1892	2.9E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_023967135.2	9433f5e04ef91d77b71852d62b0a4249	1908	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1701	1774	4.0E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001107963.1	3d1c35c9de6caeca360a4ffc118451d8	1592	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1385	1459	3.5E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001107963.1	3d1c35c9de6caeca360a4ffc118451d8	1592	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1495	1579	5.8E-4	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001107963.1	3d1c35c9de6caeca360a4ffc118451d8	1592	SMART	SM00292	BRCT_7	1494	1582	3.0E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001107963.1	3d1c35c9de6caeca360a4ffc118451d8	1592	SMART	SM00292	BRCT_7	1368	1462	0.0022	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001107963.1	3d1c35c9de6caeca360a4ffc118451d8	1592	SMART	SM00184	ring_2	19	60	1.7E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
NP_001107963.1	3d1c35c9de6caeca360a4ffc118451d8	1592	Pfam	PF12820	Serine-rich domain associated with BRCT	342	440	4.7E-5	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
NP_001107963.1	3d1c35c9de6caeca360a4ffc118451d8	1592	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	19	60	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_026576759.1	ba374e8f36e1ef8763d9a8761e60fa64	1563	SMART	SM00184	ring_2	24	64	9.9E-8	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_026576759.1	ba374e8f36e1ef8763d9a8761e60fa64	1563	Pfam	PF13923	Zinc finger, C3HC4 type (RING finger)	23	64	1.0E-6	T	13-08-2026	-	-	-	-
XP_026576759.1	ba374e8f36e1ef8763d9a8761e60fa64	1563	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1456	1541	1.8E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_026576759.1	ba374e8f36e1ef8763d9a8761e60fa64	1563	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1352	1422	5.3E-4	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_026576759.1	ba374e8f36e1ef8763d9a8761e60fa64	1563	SMART	SM00292	BRCT_7	1457	1544	7.2E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_026576759.1	ba374e8f36e1ef8763d9a8761e60fa64	1563	SMART	SM00292	BRCT_7	1343	1425	4.4E-4	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_072775070.1	15f9eab053a723deea55f36e87acbac0	1803	SMART	SM00292	BRCT_7	1705	1792	7.5E-8	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_072775070.1	15f9eab053a723deea55f36e87acbac0	1803	SMART	SM00292	BRCT_7	1591	1673	6.6E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_072775070.1	15f9eab053a723deea55f36e87acbac0	1803	SMART	SM00184	ring_2	24	65	1.1E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_072775070.1	15f9eab053a723deea55f36e87acbac0	1803	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1705	1789	1.8E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_072775070.1	15f9eab053a723deea55f36e87acbac0	1803	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1597	1670	1.3E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_072775070.1	15f9eab053a723deea55f36e87acbac0	1803	Pfam	PF12820	Serine-rich domain associated with BRCT	368	527	2.0E-50	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_072775070.1	15f9eab053a723deea55f36e87acbac0	1803	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	65	5.9E-7	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
NP_001029141.1	cde6865320bf6dadaa8f2a891568ef6c	1840	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1632	1700	3.9E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001029141.1	cde6865320bf6dadaa8f2a891568ef6c	1840	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1735	1819	2.2E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001029141.1	cde6865320bf6dadaa8f2a891568ef6c	1840	SMART	SM00184	ring_2	24	64	1.5E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
NP_001029141.1	cde6865320bf6dadaa8f2a891568ef6c	1840	Pfam	PF12820	Serine-rich domain associated with BRCT	341	507	2.0E-60	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
NP_001029141.1	cde6865320bf6dadaa8f2a891568ef6c	1840	SMART	SM00292	BRCT_7	1735	1822	3.0E-9	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001029141.1	cde6865320bf6dadaa8f2a891568ef6c	1840	SMART	SM00292	BRCT_7	1615	1703	4.8E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_001029141.1	cde6865320bf6dadaa8f2a891568ef6c	1840	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.2E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
NP_989500.1	4a479281588f21ec9a5bd0eb205edcd8	1749	SMART	SM00184	ring_2	24	65	3.7E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
NP_989500.1	4a479281588f21ec9a5bd0eb205edcd8	1749	SMART	SM00292	BRCT_7	1535	1617	1.2E-4	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_989500.1	4a479281588f21ec9a5bd0eb205edcd8	1749	SMART	SM00292	BRCT_7	1649	1736	4.5E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_989500.1	4a479281588f21ec9a5bd0eb205edcd8	1749	Pfam	PF12820	Serine-rich domain associated with BRCT	361	521	2.1E-49	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
NP_989500.1	4a479281588f21ec9a5bd0eb205edcd8	1749	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	65	2.0E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
NP_989500.1	4a479281588f21ec9a5bd0eb205edcd8	1749	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1648	1733	2.0E-6	T	13-08-2026	IPR001357	BRCT domain	-	-
NP_989500.1	4a479281588f21ec9a5bd0eb205edcd8	1749	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1546	1614	2.1E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_017204702.2	5e262cb5afbe7d18c7bb032508cd6362	1853	SMART	SM00184	ring_2	24	64	2.4E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_017204702.2	5e262cb5afbe7d18c7bb032508cd6362	1853	Pfam	PF12820	Serine-rich domain associated with BRCT	345	506	2.6E-74	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_017204702.2	5e262cb5afbe7d18c7bb032508cd6362	1853	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	64	1.6E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_017204702.2	5e262cb5afbe7d18c7bb032508cd6362	1853	SMART	SM00292	BRCT_7	1741	1828	1.1E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_017204702.2	5e262cb5afbe7d18c7bb032508cd6362	1853	SMART	SM00292	BRCT_7	1627	1709	2.3E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_017204702.2	5e262cb5afbe7d18c7bb032508cd6362	1853	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1626	1706	1.1E-7	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_017204702.2	5e262cb5afbe7d18c7bb032508cd6362	1853	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1741	1825	4.3E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_019406054.1	50aaf0fa4073152c9dbb0fed11c92c99	1845	SMART	SM00292	BRCT_7	1629	1713	5.0E-4	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_019406054.1	50aaf0fa4073152c9dbb0fed11c92c99	1845	SMART	SM00292	BRCT_7	1745	1832	6.0E-8	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_019406054.1	50aaf0fa4073152c9dbb0fed11c92c99	1845	Pfam	PF12820	Serine-rich domain associated with BRCT	372	530	9.5E-28	T	13-08-2026	IPR025994	BRCA1, serine-rich domain	-	-
XP_019406054.1	50aaf0fa4073152c9dbb0fed11c92c99	1845	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	24	65	5.2E-6	T	13-08-2026	IPR018957	Zinc finger, C3HC4 RING-type	-	-
XP_019406054.1	50aaf0fa4073152c9dbb0fed11c92c99	1845	SMART	SM00184	ring_2	24	65	1.2E-7	T	13-08-2026	IPR001841	Zinc finger, RING-type	-	-
XP_019406054.1	50aaf0fa4073152c9dbb0fed11c92c99	1845	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1745	1829	2.8E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
XP_019406054.1	50aaf0fa4073152c9dbb0fed11c92c99	1845	Pfam	PF00533	BRCA1 C Terminus (BRCT) domain	1631	1710	1.3E-5	T	13-08-2026	IPR001357	BRCT domain	-	-
